accounting_date,date,name,location_id,product_id,product_uom,product_qty
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30137111,UND,10.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30137112,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30137121,UND,11.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301372,UND,4.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014100,UND,21.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301410002,UND,4.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301410004,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30141009,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420000,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420001,UND,5.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420004,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420007,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420008,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420013,UND,4.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014200156,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420016,UND,4.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420018,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420019,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420021,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420034,UND,10.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420035,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420037,UND,59.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420038,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420039,UND,20.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420040,UND,20.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420048,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420051,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420052,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420054,UND,10.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420056,UND,61.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420057,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420059,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420060,UND,6.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420061,UND,6.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420073,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420090,UND,25.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420101,UND,32.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420202,UND,10.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420303,UND,17.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301420987,UND,4.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30142100,UND,12.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421111,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421112,UND,20.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421113,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421116,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421118,UND,60.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421120,UND,20.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421122,UND,6.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014211225,UND,9.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014211226,UND,6.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014211227,UND,7.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014211228,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421123,UND,35.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30142113,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421130,UND,10.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421135,UND,9.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421136,UND,30.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421137,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421142,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421143,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421144,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421145,UND,5.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421146,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421147,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421148,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421149,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421165,UND,29.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421333,UND,18.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301421345,UND,16.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30142150,UND,8.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30142151,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30142153,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30142155,UND,9.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301422100,UND,5.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014222,UND,10.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014229,UND,27.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014240,UND,16.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30142401,UND,20.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014244,UND,10.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301428896,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014296,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014298,UND,30.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014299,UND,6.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014500001,UND,146.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30145009,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014503,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3014505,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301460010,UND,53.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301460013,UND,5.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301460014,UND,35.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301460020,UND,16.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301460037,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301460049,UND,15.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301460050,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30146030,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470001,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470007,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470008,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147001,UND,8.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470012,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470014,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470015,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470016,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470017,UND,26.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470018,UND,4.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147002,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470030,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470041,UND,5.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470042,UND,5.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470046,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470051,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470052,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470057,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470059,UND,4.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147006,UND,4.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147012,UND,28.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147014,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147015,UND,4.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147027,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147028,UND,11.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147029,UND,7.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147033,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147037,UND,8.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147047,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301470510,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147052,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147053,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147054,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147056,UND,6.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147057,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30147059,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301480037,KG,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301480038,GL,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,301490035,GR,1000.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3015470,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3016003,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3016004,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3016005,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3016007,UND,4.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3016009,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3016010,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3016011,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3016012,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,302010000,LTS,240.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,302010005,KG,1000.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30201111,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3020119,LTS,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3020130,KG,70.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30202109,UND,4250.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30203661,UND,100.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30203662,UND,100.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3021010,UND,5.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30225780,UND,7.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010004,UND,14.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010016,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010018,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010019,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010020,UND,5.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010021,UND,110.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010027,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010028,UND,8.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010031,UND,6.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010032,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010033,UND,5.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010034,UND,135.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010036,UND,8.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010037,UND,23.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010038,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30301004,UND,8.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010045,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010046,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010047,UND,7.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010049,UND,2.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30301005,UND,6.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010055,UND,4.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010056,UND,4.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30301007,UND,6.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303010090,UND,6.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030102,UND,72.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30301101,UND,48.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030111,UND,37.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30301114,UND,16.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030112,UND,21.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030113,UND,110.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303011456,UND,8.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030116,UND,4.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030118,UND,19.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030120,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030123,UND,6.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030128,UND,5.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030129,UND,9.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030130,UND,25.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030133,UND,24.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030137,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030144,UND,4.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303014455,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303014478,UND,12.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303014569,UND,27.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303014572,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303014573,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303014577,UND,12.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303014578,UND,45.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303014587,UND,3.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303014789,UND,1.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,3030152,UND,19.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,30301552,UND,6.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303015578,UND,12.0
2017-10-31,2017-10-31,Inventario 00101 - Almacén General Valledupar 2017-10-31,00101 - Almacén General Valledupar,303017487,UND,12.0
